Elapsed time,HeightMSL,      P, Temp,   RH, Dewp,  Dir,Speed,GpsHeightMSL,AscRate,     Pc,       Lat,       Lon, VirT,PotTemp,          KeyFlags
           s,        m,    hPa,   °C,    %,   °C,    °,  m/s,           m,    m/s,    hPa,         °,         °,   °C,     °C,                  
         572,     2869, 717.73,  2.2,40.60, -9.8,265.3, 13.1,        2869,    6.3, 717.73,-34.059165,154.403702,  2.6,   29.7,                  
         573,     2876, 717.11,  2.2,40.56, -9.8,265.3, 13.1,        2876,    6.7, 717.11,-34.059160,154.403857,  2.6,   29.8,                  
         574,     2882, 716.53,  2.1,40.77, -9.8,265.2, 13.1,        2882,    6.5, 716.53,-34.059151,154.404004,  2.6,   29.8,                  
         575,     2888, 716.00,  2.1,40.97, -9.8,265.1, 13.1,        2888,    5.8, 716.00,-34.059141,154.404148,  2.5,   29.8,                  
         576,     2893, 715.56,  2.0,41.08, -9.8,265.0, 13.0,        2893,    5.1, 715.56,-34.059130,154.404292,  2.5,   29.8,                  
         577,     2898, 715.22,  2.0,41.28, -9.8,264.9, 13.0,        2898,    4.6, 715.22,-34.059116,154.404439,  2.4,   29.7,                  
         578,     2902, 714.80,  1.9,41.63, -9.8,264.7, 13.0,        2902,    4.5, 714.80,-34.059099,154.404591,  2.3,   29.7,                  
         579,     2907, 714.36,  1.9,41.87, -9.7,264.5, 13.0,        2907,    4.5, 714.36,-34.059082,154.404743,  2.3,   29.8,                  
         580,     2911, 714.01,  1.9,41.95, -9.7,264.3, 13.0,        2911,    4.4, 714.01,-34.059066,154.404892,  2.3,   29.8,                  
         581,     2916, 713.61,  1.8,42.08, -9.7,264.0, 12.9,        2916,    4.4, 713.61,-34.059051,154.405034,  2.2,   29.8,                  
         582,     2920, 713.20,  1.8,42.32, -9.7,263.7, 12.9,        2920,    4.2, 713.20,-34.059038,154.405171,  2.2,   29.8,                  
         583,     2924, 712.88,  1.7,42.56, -9.6,263.4, 12.9,        2924,    4.0, 712.88,-34.059028,154.405303,  2.2,   29.8,                  
         584,     2928, 712.53,  1.7,42.77, -9.6,263.1, 12.9,        2928,    3.9, 712.53,-34.059020,154.405430,  2.1,   29.8,                  
         585,     2932, 712.17,  1.7,42.95, -9.6,262.8, 12.9,        2932,    3.9, 712.17,-34.059014,154.405554,  2.1,   29.8,                  
         586,     2935, 711.84,  1.6,43.21, -9.5,262.4, 12.9,        2935,    3.9, 711.84,-34.059009,154.405679,  2.1,   29.8,                  
         587,     2940, 711.52,  1.6,43.47, -9.5,262.0, 12.9,        2939,    4.1, 711.52,-34.059006,154.405808,  2.0,   29.8,                  
         588,     2944, 711.10,  1.6,43.60, -9.5,261.6, 12.9,        2944,    4.3, 711.10,-34.059002,154.405941,  2.0,   29.8,                  
         589,     2948, 710.66,  1.5,43.65, -9.5,261.2, 13.0,        2948,    4.3, 710.66,-34.058993,154.406079,  2.0,   29.8,                  
         590,     2952, 710.38,  1.5,43.69, -9.5,260.8, 13.0,        2952,    4.1, 710.38,-34.058977,154.406217,  1.9,   29.8,                  
         591,     2956, 710.05,  1.4,43.85, -9.5,260.5, 13.0,        2956,    4.3, 710.05,-34.058956,154.406353,  1.9,   29.8,                  
         592,     2961, 709.58,  1.4,44.10, -9.5,260.1, 13.1,        2961,    4.7, 709.58,-34.058935,154.406486,  1.8,   29.8,                  
         593,     2966, 709.09,  1.3,44.26, -9.5,259.7, 13.1,        2966,    5.1, 709.09,-34.058915,154.406616,  1.7,   29.8,                  
         594,     2972, 708.66,  1.3,44.34, -9.5,259.4, 13.2,        2972,    5.4, 708.66,-34.058894,154.406747,  1.7,   29.8,                  
         595,     2977, 708.17,  1.2,44.44, -9.6,259.0, 13.2,        2977,    5.7, 708.17,-34.058870,154.406879,  1.6,   29.8,                  
         596,     2983, 707.65,  1.2,44.58, -9.6,258.7, 13.3,        2983,    6.0, 707.65,-34.058842,154.407014,  1.6,   29.8,                  
         597,     2989, 707.05,  1.1,44.75, -9.6,258.4, 13.4,        2989,    5.8, 707.05,-34.058811,154.407152,  1.5,   29.8,                  
         598,     2994, 706.57,  1.1,44.86, -9.6,258.1, 13.4,        2995,    5.1, 706.57,-34.058777,154.407294,  1.5,   29.8,                  
         599,     2998, 706.29,  1.0,44.81, -9.6,257.8, 13.5,        2999,    4.2, 706.29,-34.058739,154.407437,  1.4,   29.8,                  
         600,     3003, 706.01,  1.0,44.74, -9.7,257.6, 13.6,        3002,    4.0, 706.01,-34.058700,154.407580,  1.4,   29.8,                  
         601,     3007, 705.55,  0.9,44.85, -9.7,257.3, 13.7,        3007,    4.4, 705.55,-34.058661,154.407720,  1.4,   29.8,                  
         602,     3012, 705.11,  0.9,45.11, -9.7,257.1, 13.8,        3012,    4.8, 705.11,-34.058622,154.407859,  1.3,   29.8,                  
         603,     3017, 704.69,  0.8,45.44, -9.6,256.9, 13.9,        3017,    5.0, 704.69,-34.058586,154.407998,  1.3,   29.8,                  
         604,     3022, 704.23,  0.8,45.72, -9.6,256.8, 14.0,        3022,    5.1, 704.23,-34.058554,154.408140,  1.2,   29.8,                  
         605,     3027, 703.82,  0.7,45.86, -9.6,256.6, 14.1,        3027,    5.1, 703.82,-34.058526,154.408290,  1.2,   29.8,                  
         606,     3032, 703.36,  0.7,45.91, -9.6,256.5, 14.2,        3032,    5.2, 703.36,-34.058503,154.408448,  1.1,   29.8,                  
         607,     3037, 702.88,  0.7,45.96, -9.6,256.3, 14.4,        3037,    5.2, 702.88,-34.058480,154.408611,  1.1,   29.8,                  
         608,     3042, 702.43,  0.6,46.08, -9.6,256.2, 14.5,        3042,    4.8, 702.43,-34.058453,154.408776,  1.1,   29.9,                  
         609,     3046, 702.07,  0.6,46.25, -9.6,256.1, 14.6,        3046,    4.2, 702.07,-34.058421,154.408939,  1.1,   29.9,                  
         610,     3050, 701.75,  0.6,46.33, -9.6,256.0, 14.7,        3050,    3.8, 701.75,-34.058386,154.409096,  1.0,   29.9,                  
         611,     3054, 701.50,  0.6,46.33, -9.6,255.9, 14.8,        3054,    3.9, 701.50,-34.058353,154.409248,  1.0,   29.9,                  
         612,     3058, 701.09,  0.6,46.28, -9.7,255.8, 14.9,        3058,    4.6, 701.09,-34.058327,154.409395,  1.0,   29.9,                  
         613,     3064, 700.51,  0.6,46.20, -9.7,255.8, 15.0,        3064,    5.5, 700.51,-34.058305,154.409538,  1.0,   30.0, U                
         614,     3070, 700.02,  0.6,46.09, -9.7,255.7, 15.1,        3070,    6.1, 700.02,-34.058286,154.409682,  1.0,   30.1,                  
         615,     3077, 699.47,  0.6,45.96, -9.7,255.6, 15.2,        3076,    6.6, 699.47,-34.058264,154.409832,  1.1,   30.2,                  
         616,     3084, 698.86,  0.7,45.84, -9.7,255.6, 15.4,        3083,    7.0, 698.86,-34.058235,154.409992,  1.1,   30.3,                  
         617,     3091, 698.21,  0.7,45.71, -9.7,255.5, 15.5,        3091,    7.1, 698.21,-34.058196,154.410163,  1.2,   30.5,                  
         618,     3097, 697.60,  0.7,45.51, -9.7,255.5, 15.6,        3098,    6.8, 697.60,-34.058151,154.410343,  1.2,   30.6,                  
         619,     3104, 697.11,  0.8,45.18, -9.8,255.4, 15.7,        3104,    6.1, 697.11,-34.058104,154.410525,  1.2,   30.7,                  
         620,     3109, 696.61,  0.8,44.78, -9.9,255.4, 15.8,        3109,    5.3, 696.61,-34.058061,154.410705,  1.2,   30.7,                  
         621,     3113, 696.24,  0.8,44.35,-10.0,255.3, 15.9,        3114,    4.6, 696.24,-34.058022,154.410878,  1.2,   30.8,                  
         622,     3118, 695.90,  0.8,44.05,-10.1,255.3, 15.9,        3118,    4.1, 695.90,-34.057987,154.411041,  1.2,   30.8,                  
         623,     3122, 695.52,  0.8,43.89,-10.1,255.2, 16.0,        3122,    4.0, 695.52,-34.057955,154.411197,  1.2,   30.8,                  
         624,     3126, 695.18,  0.8,43.75,-10.2,255.2, 16.1,        3126,    4.2, 695.18,-34.057922,154.411353,  1.2,   30.9,                  
         625,     3131, 694.80,  0.8,43.70,-10.2,255.1, 16.2,        3130,    4.9, 694.80,-34.057883,154.411515,  1.2,   31.0,                  
         626,     3137, 694.28,  0.8,43.78,-10.2,255.1, 16.3,        3136,    6.0, 694.28,-34.057838,154.411685,  1.2,   31.0,                  
         627,     3143, 693.68,  0.7,43.86,-10.2,255.1, 16.4,        3143,    6.7, 693.68,-34.057787,154.411864,  1.2,   31.0,                  
         628,     3150, 693.02,  0.7,43.84,-10.2,255.0, 16.5,        3150,    6.6, 693.02,-34.057735,154.412048,  1.1,   31.1,                  
         629,     3156, 692.50,  0.6,43.69,-10.3,255.0, 16.5,        3156,    5.6, 692.50,-34.057683,154.412231,  1.1,   31.1,                  
         630,     3160, 692.16,  0.6,43.34,-10.4,254.9, 16.6,        3160,    4.4, 692.16,-34.057635,154.412407,  1.0,   31.1,                  
         631,     3164, 691.97,  0.6,42.90,-10.6,254.8, 16.7,        3163,    3.8, 691.97,-34.057590,154.412576,  1.0,   31.1,                  
         632,     3168, 691.63,  0.6,42.81,-10.6,254.8, 16.7,        3168,    4.5, 691.63,-34.057554,154.412740,  1.0,   31.1,                  
         633,     3174, 691.02,  0.5,42.79,-10.7,254.7, 16.8,        3174,    5.7, 691.02,-34.057525,154.412907,  0.9,   31.1,                  
         634,     3181, 690.44,  0.4,42.45,-10.8,254.6, 16.9,        3180,    6.6, 690.44,-34.057497,154.413080,  0.9,   31.1,                  
         635,     3187, 689.87,  0.4,41.95,-11.0,254.5, 16.9,        3188,    6.9, 689.87,-34.057466,154.413261,  0.8,   31.2,                  
         636,     3194, 689.25,  0.4,41.21,-11.3,254.5, 17.0,        3194,    6.5, 689.25,-34.057431,154.413448,  0.8,   31.2,                  
         637,     3200, 688.78,  0.4,40.44,-11.5,254.4, 17.0,        3200,    5.6, 688.78,-34.057392,154.413636,  0.8,   31.3,                  
         638,     3204, 688.38,  0.3,40.38,-11.6,254.3, 17.0,        3204,    4.7, 688.38,-34.057352,154.413822,  0.7,   31.3,                  
         639,     3208, 688.05,  0.3,40.67,-11.5,254.2, 17.1,        3208,    4.2, 688.05,-34.057315,154.414004,  0.7,   31.3,                  
         640,     3213, 687.75,  0.2,40.56,-11.6,254.1, 17.1,        3212,    4.3, 687.75,-34.057284,154.414186,  0.6,   31.2,                  
         641,     3218, 687.27,  0.2,39.47,-12.0,254.0, 17.2,        3218,    5.1, 687.27,-34.057258,154.414370,  0.6,   31.2,                  
         642,     3224, 686.74,  0.2,37.48,-12.7,253.9, 17.2,        3224,    6.0, 686.74,-34.057232,154.414557,  0.5,   31.3,                  
         643,     3230, 686.17,  0.1,35.77,-13.3,253.8, 17.2,        3230,    6.6, 686.17,-34.057202,154.414741,  0.5,   31.3,                  
         644,     3237, 685.56,  0.1,34.17,-13.9,253.7, 17.2,        3237,    6.9, 685.56,-34.057165,154.414922,  0.4,   31.4,                  
         645,     3244, 684.98,  0.0,31.92,-14.7,253.6, 17.2,        3244,    6.9, 684.98,-34.057118,154.415097,  0.3,   31.4,                  
         646,     3251, 684.41,  0.0,29.44,-15.7,253.5, 17.2,        3251,    6.6, 684.41,-34.057065,154.415269,  0.3,   31.4,                  
         647,     3257, 683.89,  0.0,27.59,-16.5,253.4, 17.2,        3257,    6.1, 683.89,-34.057010,154.415441,  0.3,   31.5,                  
         648,     3262, 683.39,  0.0,26.94,-16.8,253.3, 17.2,        3263,    5.4, 683.39,-34.056953,154.415618,  0.3,   31.5,                  
         649,     3267, 683.01,  0.0,27.86,-16.4,253.3, 17.2,        3267,    4.6, 683.01,-34.056891,154.415798,  0.2,   31.6,                  
         650,     3271, 682.71,  0.0,30.08,-15.5,253.2, 17.2,        3271,    4.0, 682.71,-34.056826,154.415981,  0.2,   31.6,                  
         651,     3275, 682.36, -0.1,31.86,-14.9,253.2, 17.2,        3275,    3.7, 682.36,-34.056761,154.416165,  0.2,   31.6,                  
         652,     3279, 682.06, -0.1,32.58,-14.6,253.2, 17.1,        3278,    3.7, 682.06,-34.056699,154.416350,  0.2,   31.6,                  
         653,     3283, 681.73, -0.2,31.70,-15.0,253.2, 17.1,        3282,    4.0, 681.73,-34.056639,154.416533,  0.1,   31.6,                  
         654,     3287, 681.37, -0.2,28.91,-16.1,253.3, 17.1,        3287,    4.3, 681.37,-34.056583,154.416715,  0.1,   31.6,                  
         655,     3292, 680.92, -0.2,24.84,-17.9,253.4, 17.0,        3292,    4.6, 680.92,-34.056533,154.416894,  0.0,   31.7,                  
         656,     3296, 680.50, -0.2,20.73,-20.0,253.5, 17.0,        3296,    4.6, 680.50,-34.056488,154.417070,  0.0,   31.7,                  
         657,     3301, 680.17, -0.1,17.65,-21.9,253.6, 17.0,        3301,    4.5, 680.17,-34.056449,154.417244,  0.0,   31.8,                  
         658,     3305, 679.83, -0.1,16.91,-22.3,253.8, 16.9,        3305,    4.7, 679.83,-34.056416,154.417419,  0.0,   31.9, U                
         659,     3311, 679.33, -0.1,17.67,-21.8,254.0, 16.8,        3311,    5.4, 679.33,-34.056385,154.417595,  0.0,   31.9,                  
         660,     3317, 678.78, -0.1,18.32,-21.4,254.2, 16.8,        3317,    6.0, 678.78,-34.056354,154.417770,  0.0,   32.0,                  
         661,     3323, 678.26, -0.2,18.64,-21.3,254.4, 16.7,        3323,    6.2, 678.26,-34.056319,154.417941,  0.0,   32.0,                  
         662,     3329, 677.77, -0.2,19.05,-21.1,254.7, 16.7,        3329,    6.2, 677.77,-34.056280,154.418109,  0.0,   32.0,                  
         663,     3335, 677.22, -0.3,19.63,-20.8,255.0, 16.6,        3335,    6.3, 677.22,-34.056237,154.418274, -0.1,   32.0,                  
         664,     3342, 676.67, -0.3,20.33,-20.4,255.3, 16.6,        3342,    6.1, 676.67,-34.056190,154.418440, -0.1,   32.1,                  
         665,     3347, 676.22, -0.4,21.15,-20.0,255.6, 16.5,        3347,    5.8, 676.22,-34.056143,154.418610, -0.2,   32.1,                  
         666,     3353, 675.72, -0.4,22.09,-19.5,255.9, 16.5,        3353,    5.7, 675.72,-34.056100,154.418786, -0.2,   32.1,                  
         667,     3359, 675.24, -0.5,23.00,-19.1,256.3, 16.4,        3359,    5.7, 675.24,-34.056062,154.418966, -0.2,   32.1,                  
         668,     3365, 674.79, -0.5,23.79,-18.7,256.7, 16.4,        3364,    5.8, 674.79,-34.056033,154.419149, -0.3,   32.1,                  
         669,     3371, 674.29, -0.6,24.33,-18.5,257.0, 16.3,        3371,    6.1, 674.29,-34.056009,154.419332, -0.3,   32.1,                  
         670,     3377, 673.69, -0.6,24.44,-18.5,257.4, 16.3,        3377,    6.1, 673.69,-34.055987,154.419513, -0.4,   32.1,                  
         671,     3382, 673.18, -0.6,24.50,-18.5,257.8, 16.3,        3383,    5.6, 673.18,-34.055962,154.419688, -0.4,   32.1,                  
         672,     3387, 672.83, -0.7,25.36,-18.1,258.2, 16.2,        3387,    4.9, 672.83,-34.055931,154.419854, -0.5,   32.1,                  
         673,     3392, 672.50, -0.7,26.95,-17.4,258.6, 16.2,        3392,    4.5, 672.50,-34.055895,154.420010, -0.5,   32.1,                  
         674,     3396, 672.07, -0.8,28.73,-16.7,258.9, 16.2,        3396,    4.7, 672.07,-34.055855,154.420156, -0.5,   32.1,                  
         675,     3402, 671.63, -0.9,29.98,-16.3,259.3, 16.1,        3401,    5.1, 671.63,-34.055814,154.420299, -0.6,   32.1,                  
         676,     3407, 671.17, -0.9,30.99,-15.9,259.6, 16.1,        3407,    5.6, 671.17,-34.055777,154.420445, -0.6,   32.1,                  
         677,     3413, 670.68, -1.0,32.07,-15.6,259.9, 16.1,        3413,    6.1, 670.68,-34.055747,154.420601, -0.7,   32.1,                  
         678,     3420, 670.15, -1.0,32.43,-15.5,260.2, 16.1,        3420,    6.4, 670.15,-34.055728,154.420767, -0.7,   32.1,                  
         679,     3426, 669.53, -1.0,31.99,-15.7,260.5, 16.1,        3426,    6.3, 669.53,-34.055719,154.420944, -0.8,   32.2,                  
         680,     3432, 669.04, -1.0,31.30,-15.9,260.7, 16.1,        3432,    5.6, 669.04,-34.055713,154.421129, -0.8,   32.2,                  
         681,     3436, 668.70, -1.0,30.72,-16.2,260.9, 16.1,        3436,    4.6, 668.70,-34.055706,154.421320, -0.8,   32.3,                  
         682,     3440, 668.41, -1.1,30.37,-16.3,261.1, 16.1,        3440,    4.1, 668.41,-34.055695,154.421515, -0.8,   32.3,                  
         683,     3445, 668.08, -1.1,30.33,-16.4,261.3, 16.1,        3444,    4.3, 668.08,-34.055679,154.421711, -0.9,   32.3,                  
         684,     3449, 667.62, -1.2,30.58,-16.3,261.4, 16.0,        3449,    4.8, 667.62,-34.055659,154.421903, -0.9,   32.3,                  
         685,     3455, 667.14, -1.2,31.26,-16.1,261.5, 16.0,        3455,    5.2, 667.14,-34.055638,154.422089, -0.9,   32.3,                  
         686,     3460, 666.75, -1.2,32.40,-15.7,261.5, 16.0,        3460,    5.3, 666.75,-34.055619,154.422268, -1.0,   32.3,                  
         687,     3465, 666.28, -1.3,33.58,-15.3,261.5, 16.0,        3465,    5.3, 666.28,-34.055604,154.422441, -1.0,   32.3,                  
         688,     3471, 665.82, -1.3,34.41,-15.0,261.5, 16.0,        3471,    5.2, 665.82,-34.055593,154.422609, -1.0,   32.4,                  
         689,     3475, 665.42, -1.3,34.91,-14.9,261.5, 16.0,        3476,    4.9, 665.42,-34.055582,154.422770, -1.0,   32.4,                  
         690,     3480, 665.08, -1.4,35.34,-14.7,261.4, 16.0,        3480,    4.7, 665.08,-34.055567,154.422927, -1.1,   32.4,                  
         691,     3485, 664.68, -1.4,35.70,-14.6,261.3, 16.0,        3485,    4.8, 664.68,-34.055549,154.423082, -1.1,   32.4,                  
