Elapsed time,HeightMSL,      P, Temp,   RH, Dewp,  Dir,Speed,GpsHeightMSL,AscRate,     Pc,       Lat,       Lon, VirT,PotTemp,          KeyFlags
           s,        m,    hPa,   °C,    %,   °C,    °,  m/s,           m,    m/s,    hPa,         °,         °,   °C,     °C,                  
        2530,    11890, 201.61,-57.6,11.45,-73.9,241.1, 26.2,       11890,    4.3, 201.61,-33.678683,154.701780,-57.6,   68.1,                  
        2531,    11895, 201.47,-57.6,11.41,-73.9,240.8, 26.3,       11895,    4.3, 201.47,-33.678567,154.702028,-57.6,   68.2,                  
        2532,    11899, 201.34,-57.6,11.38,-73.9,240.6, 26.4,       11899,    4.3, 201.34,-33.678448,154.702276,-57.6,   68.3,                  
        2533,    11903, 201.20,-57.6,11.36,-73.9,240.4, 26.5,       11903,    4.2, 201.20,-33.678327,154.702523,-57.6,   68.4,                  
        2534,    11907, 201.06,-57.6,11.32,-73.9,240.2, 26.5,       11907,    4.2, 201.06,-33.678205,154.702769,-57.6,   68.5,                  
        2535,    11912, 200.93,-57.6,11.25,-74.0,239.9, 26.6,       11912,    4.2, 200.93,-33.678082,154.703015,-57.6,   68.6,                  
        2536,    11916, 200.80,-57.5,11.18,-74.0,239.7, 26.7,       11916,    4.2, 200.80,-33.677959,154.703263,-57.5,   68.7,                  
        2537,    11920, 200.67,-57.5,11.09,-74.0,239.5, 26.7,       11920,    4.2, 200.67,-33.677835,154.703513,-57.5,   68.8,                  
        2538,    11924, 200.53,-57.5,11.01,-74.0,239.3, 26.7,       11924,    4.3, 200.53,-33.677710,154.703764,-57.4,   69.0,                  
        2539,    11929, 200.39,-57.4,10.95,-74.0,239.1, 26.8,       11929,    4.3, 200.39,-33.677585,154.704018,-57.4,   69.1,                  
        2540,    11933, 200.26,-57.4,10.91,-74.0,238.8, 26.8,       11933,    4.2, 200.26,-33.677459,154.704273,-57.4,   69.2,                  
        2541,    11937, 200.13,-57.4,10.89,-74.0,238.6, 26.8,       11937,    4.2, 200.13,-33.677332,154.704531,-57.4,   69.3,  dfv             
        2542,    11941, 199.99,-57.4,10.90,-74.0,238.5, 26.8,       11941,    4.3, 199.99,-33.677203,154.704789,-57.4,   69.3,                  
        2543,    11946, 199.85,-57.4,10.92,-74.0,238.3, 26.8,       11946,    4.4, 199.85,-33.677073,154.705047,-57.4,   69.4,          PiTiUi  
        2544,    11950, 199.71,-57.4,10.94,-74.1,238.2, 26.7,       11950,    4.4, 199.71,-33.676940,154.705304,-57.4,   69.4,                  
        2545,    11954, 199.57,-57.5,10.97,-74.1,238.0, 26.7,       11954,    4.3, 199.57,-33.676806,154.705561,-57.5,   69.4,                  
        2546,    11959, 199.44,-57.5,10.99,-74.1,237.8, 26.7,       11959,    4.2, 199.44,-33.676671,154.705816,-57.5,   69.4,                  
        2547,    11963, 199.31,-57.5,11.00,-74.1,237.6, 26.6,       11963,    4.1, 199.31,-33.676536,154.706069,-57.5,   69.4,                  
        2548,    11967, 199.19,-57.6,10.97,-74.1,237.4, 26.6,       11967,    4.1, 199.19,-33.676403,154.706320,-57.6,   69.4,                  
        2549,    11971, 199.05,-57.6,10.91,-74.2,237.2, 26.5,       11971,    4.2, 199.05,-33.676271,154.706567,-57.6,   69.5,                  
        2550,    11975, 198.91,-57.6,10.82,-74.3,237.0, 26.4,       11975,    4.3, 198.91,-33.676141,154.706811,-57.6,   69.5,                  
        2551,    11980, 198.78,-57.6,10.71,-74.3,236.8, 26.3,       11980,    4.3, 198.78,-33.676013,154.707049,-57.6,   69.6,                  
        2552,    11984, 198.65,-57.6,10.57,-74.4,236.6, 26.2,       11984,    4.4, 198.65,-33.675886,154.707283,-57.6,   69.7,                  
        2553,    11988, 198.50,-57.5,10.40,-74.5,236.4, 26.1,       11988,    4.4, 198.50,-33.675757,154.707514,-57.5,   69.8,                  
        2554,    11993, 198.37,-57.4,10.19,-74.5,236.3, 26.0,       11993,    4.2, 198.37,-33.675627,154.707742,-57.4,   70.1,                  
        2555,    11997, 198.25,-57.3, 9.95,-74.6,236.1, 25.9,       11997,    4.1, 198.25,-33.675497,154.707967,-57.3,   70.3,                  
        2556,    12001, 198.12,-57.2, 9.69,-74.7,236.0, 25.8,       12001,    4.1, 198.12,-33.675366,154.708190,-57.2,   70.5,          PiTiUi  
        2557,    12005, 197.99,-57.1, 9.44,-74.8,235.9, 25.7,       12005,    4.1, 197.99,-33.675232,154.708413,-57.1,   70.7,                  
        2558,    12009, 197.86,-57.1, 9.19,-74.9,235.8, 25.5,       12009,    4.1, 197.86,-33.675096,154.708635,-57.1,   70.9,                  
        2559,    12013, 197.73,-57.0, 8.97,-75.1,235.7, 25.4,       12013,    4.2, 197.73,-33.674958,154.708858,-57.0,   71.0,                  
        2560,    12017, 197.59,-57.0, 8.76,-75.2,235.6, 25.2,       12017,    4.2, 197.59,-33.674820,154.709080,-57.0,   71.2,                  
        2561,    12021, 197.47,-56.9, 8.57,-75.3,235.5, 25.1,       12021,    4.1, 197.47,-33.674685,154.709300,-56.9,   71.3,                  
        2562,    12026, 197.34,-56.8, 8.36,-75.4,235.4, 24.9,       12026,    4.1, 197.34,-33.674551,154.709520,-56.8,   71.5,                  
        2563,    12030, 197.21,-56.8, 8.14,-75.5,235.3, 24.7,       12030,    4.1, 197.21,-33.674419,154.709738,-56.8,   71.6,                  
        2564,    12034, 197.08,-56.8, 7.90,-75.7,235.2, 24.6,       12034,    4.2, 197.08,-33.674287,154.709954,-56.8,   71.7,                  
        2565,    12038, 196.95,-56.8, 7.63,-76.0,235.2, 24.4,       12038,    4.2, 196.95,-33.674157,154.710168,-56.8,   71.8,                  
        2566,    12042, 196.82,-56.8, 7.35,-76.2,235.1, 24.3,       12042,    4.3, 196.82,-33.674029,154.710383,-56.8,   71.9,          PiTiUi  
        2567,    12047, 196.68,-56.8, 7.07,-76.4,235.1, 24.2,       12047,    4.3, 196.68,-33.673904,154.710596,-56.8,   71.9,          Pi      
        2568,    12051, 196.55,-56.7, 6.79,-76.7,235.1, 24.0,       12051,    4.4, 196.55,-33.673780,154.710811,-56.7,   72.1,                  
        2569,    12055, 196.40,-56.7, 6.50,-76.9,235.1, 23.9,       12056,    4.3, 196.40,-33.673659,154.711023,-56.7,   72.3,                  
        2570,    12060, 196.27,-56.6, 6.19,-77.2,235.1, 23.7,       12060,    4.1, 196.27,-33.673540,154.711232,-56.6,   72.5,                  
        2571,    12064, 196.16,-56.5, 5.88,-77.4,235.1, 23.5,       12064,    3.9, 196.16,-33.673420,154.711440,-56.5,   72.7,                  
        2572,    12068, 196.05,-56.4, 5.56,-77.7,235.1, 23.3,       12067,    4.0, 196.05,-33.673299,154.711646,-56.4,   72.9,                  
        2573,    12072, 195.92,-56.3, 5.27,-78.0,235.2, 23.2,       12072,    4.2, 195.92,-33.673176,154.711851,-56.3,   73.1,                  
        2574,    12076, 195.77,-56.2, 5.01,-78.3,235.2, 23.0,       12076,    4.5, 195.77,-33.673054,154.712056,-56.2,   73.3,                  
        2575,    12081, 195.62,-56.1, 4.78,-78.5,235.2, 22.8,       12081,    4.5, 195.62,-33.672933,154.712259,-56.1,   73.5,                  
        2576,    12085, 195.50,-56.0, 4.56,-78.7,235.3, 22.7,       12085,    4.3, 195.50,-33.672816,154.712458,-56.0,   73.7,                  
        2577,    12089, 195.37,-56.0, 4.35,-79.0,235.4, 22.5,       12089,    4.1, 195.37,-33.672703,154.712654,-56.0,   73.9,                  
        2578,    12093, 195.25,-55.9, 4.15,-79.3,235.4, 22.4,       12093,    4.0, 195.25,-33.672592,154.712848,-55.9,   74.0,                  
        2579,    12097, 195.13,-55.9, 3.97,-79.5,235.5, 22.2,       12097,    4.0, 195.13,-33.672484,154.713041,-55.9,   74.1,          PiTiUi  
        2580,    12101, 195.00,-55.9, 3.83,-79.8,235.5, 22.1,       12101,    4.0, 195.00,-33.672376,154.713233,-55.9,   74.2,          PiTiUi  
        2581,    12105, 194.88,-55.9, 3.71,-80.0,235.6, 22.0,       12105,    4.1, 194.88,-33.672269,154.713425,-55.9,   74.3,                  
        2582,    12109, 194.75,-55.9, 3.60,-80.1,235.7, 21.9,       12109,    4.1, 194.75,-33.672163,154.713616,-55.9,   74.4,                  
        2583,    12113, 194.62,-55.8, 3.51,-80.3,235.8, 21.7,       12113,    4.1, 194.62,-33.672058,154.713806,-55.8,   74.5,                  
        2584,    12118, 194.50,-55.8, 3.44,-80.4,235.9, 21.6,       12118,    4.1, 194.50,-33.671954,154.713994,-55.8,   74.6,                  
        2585,    12122, 194.37,-55.7, 3.38,-80.4,236.0, 21.5,       12122,    4.1, 194.37,-33.671850,154.714180,-55.7,   74.8,                  
        2586,    12126, 194.25,-55.7, 3.34,-80.5,236.1, 21.4,       12126,    4.2, 194.25,-33.671745,154.714364,-55.7,   74.9,                  
        2587,    12130, 194.11,-55.6, 3.31,-80.5,236.2, 21.3,       12130,    4.4, 194.11,-33.671641,154.714550,-55.6,   75.1,          PiTiUi  
        2588,    12135, 193.97,-55.6, 3.30,-80.5,236.3, 21.2,       12135,    4.5, 193.97,-33.671536,154.714736,-55.6,   75.2,                  
        2589,    12139, 193.83,-55.6, 3.30,-80.5,236.4, 21.1,       12139,    4.4, 193.83,-33.671431,154.714923,-55.6,   75.3,                  
        2590,    12144, 193.70,-55.6, 3.31,-80.4,236.5, 21.0,       12144,    4.3, 193.70,-33.671327,154.715110,-55.6,   75.4,                  
        2591,    12148, 193.58,-55.6, 3.32,-80.4,236.7, 20.9,       12148,    4.2, 193.58,-33.671223,154.715296,-55.6,   75.4,                  
        2592,    12152, 193.45,-55.6, 3.32,-80.4,236.8, 20.8,       12152,    4.3, 193.45,-33.671119,154.715483,-55.6,   75.5,                  
        2593,    12157, 193.32,-55.6, 3.33,-80.4,237.0, 20.7,       12156,    4.4, 193.32,-33.671016,154.715669,-55.6,   75.6,                  
        2594,    12161, 193.18,-55.6, 3.36,-80.4,237.2, 20.6,       12161,    4.5, 193.18,-33.670913,154.715854,-55.6,   75.6,                  
        2595,    12166, 193.04,-55.6, 3.39,-80.3,237.4, 20.6,       12166,    4.6, 193.04,-33.670811,154.716039,-55.6,   75.7,                  
        2596,    12170, 192.90,-55.6, 3.41,-80.2,237.6, 20.5,       12170,    4.4, 192.90,-33.670710,154.716224,-55.6,   75.8,                  
        2597,    12174, 192.77,-55.6, 3.42,-80.2,237.8, 20.4,       12174,    4.3, 192.77,-33.670609,154.716408,-55.6,   75.9,                  
        2598,    12178, 192.65,-55.5, 3.44,-80.2,238.0, 20.3,       12178,    4.1, 192.65,-33.670509,154.716592,-55.5,   76.0,                  
        2599,    12183, 192.53,-55.5, 3.45,-80.1,238.2, 20.3,       12182,    4.1, 192.53,-33.670411,154.716773,-55.5,   76.1,                  
        2600,    12187, 192.40,-55.5, 3.46,-80.1,238.5, 20.2,       12187,    4.1, 192.40,-33.670315,154.716952,-55.5,   76.2,                  
        2601,    12191, 192.27,-55.5, 3.47,-80.1,238.7, 20.2,       12191,    4.2, 192.27,-33.670222,154.717128,-55.5,   76.3,                  
        2602,    12195, 192.15,-55.5, 3.48,-80.0,239.0, 20.1,       12195,    4.2, 192.15,-33.670130,154.717301,-55.5,   76.3,                  
        2603,    12199, 192.02,-55.5, 3.52,-80.0,239.2, 20.0,       12199,    4.2, 192.02,-33.670040,154.717475,-55.5,   76.4,                  
        2604,    12204, 191.89,-55.5, 3.58,-79.9,239.5, 20.0,       12204,    4.4, 191.89,-33.669952,154.717651,-55.5,   76.5,                  
        2605,    12208, 191.76,-55.5, 3.64,-79.8,239.8, 19.9,       12208,    4.4, 191.76,-33.669865,154.717832,-55.5,   76.5,                  
        2606,    12212, 191.62,-55.5, 3.69,-79.7,240.1, 19.8,       12212,    4.5, 191.62,-33.669779,154.718015,-55.5,   76.6,                  
        2607,    12217, 191.49,-55.5, 3.74,-79.6,240.4, 19.7,       12217,    4.4, 191.49,-33.669690,154.718201,-55.5,   76.6,                  
        2608,    12221, 191.36,-55.5, 3.77,-79.6,240.6, 19.7,       12221,    4.2, 191.36,-33.669601,154.718390,-55.5,   76.7,                  
        2609,    12225, 191.25,-55.5, 3.81,-79.5,240.9, 19.6,       12225,    3.9, 191.25,-33.669511,154.718581,-55.5,   76.7,                  
        2610,    12229, 191.14,-55.5, 3.84,-79.5,241.1, 19.5,       12229,    3.9, 191.14,-33.669421,154.718775,-55.5,   76.8,          PiTiUi  
        2611,    12233, 191.02,-55.5, 3.87,-79.4,241.3, 19.5,       12233,    4.0, 191.02,-33.669332,154.718971,-55.5,   76.9,                  
        2612,    12237, 190.89,-55.5, 3.89,-79.4,241.6, 19.4,       12237,    4.1, 190.89,-33.669244,154.719168,-55.5,   76.9,                  
        2613,    12241, 190.76,-55.5, 3.90,-79.3,241.8, 19.3,       12241,    4.3, 190.76,-33.669158,154.719367,-55.5,   77.0,                  
        2614,    12246, 190.63,-55.5, 3.91,-79.3,242.2, 19.2,       12245,    4.4, 190.63,-33.669074,154.719566,-55.5,   77.1,                  
        2615,    12250, 190.50,-55.4, 3.93,-79.3,242.5, 19.1,       12250,    4.5, 190.50,-33.668992,154.719765,-55.4,   77.3,                  
        2616,    12255, 190.36,-55.4, 3.94,-79.2,242.8, 19.0,       12255,    4.6, 190.36,-33.668909,154.719962,-55.4,   77.4,                  
        2617,    12259, 190.22,-55.4, 3.94,-79.2,243.1, 18.9,       12259,    4.6, 190.22,-33.668829,154.720157,-55.4,   77.5,                  
        2618,    12264, 190.08,-55.3, 3.94,-79.1,243.4, 18.7,       12264,    4.6, 190.08,-33.668752,154.720350,-55.3,   77.6,                  
        2619,    12269, 189.94,-55.3, 3.93,-79.1,243.8, 18.6,       12269,    4.6, 189.94,-33.668678,154.720539,-55.3,   77.8,                  
        2620,    12273, 189.81,-55.3, 3.93,-79.1,244.1, 18.5,       12273,    4.6, 189.81,-33.668605,154.720723,-55.3,   77.9,                  
        2621,    12278, 189.67,-55.2, 3.92,-79.1,244.5, 18.4,       12278,    4.5, 189.67,-33.668534,154.720902,-55.2,   78.0,                  
        2622,    12282, 189.54,-55.2, 3.90,-79.1,244.8, 18.2,       12282,    4.4, 189.54,-33.668466,154.721077,-55.2,   78.1,                  
        2623,    12286, 189.42,-55.2, 3.88,-79.2,245.2, 18.1,       12286,    4.1, 189.42,-33.668400,154.721247,-55.2,   78.2,                  
        2624,    12290, 189.30,-55.2, 3.84,-79.2,245.5, 18.0,       12290,    4.0, 189.30,-33.668335,154.721413,-55.2,   78.3,                  
        2625,    12294, 189.18,-55.2, 3.79,-79.3,245.9, 17.9,       12294,    4.0, 189.18,-33.668269,154.721575,-55.2,   78.4,                  
        2626,    12298, 189.07,-55.1, 3.74,-79.3,246.3, 17.8,       12298,    4.1, 189.07,-33.668205,154.721735,-55.1,   78.5,                  
        2627,    12303, 188.93,-55.1, 3.70,-79.3,246.6, 17.7,       12303,    4.3, 188.93,-33.668143,154.721896,-55.1,   78.7,                  
        2628,    12307, 188.80,-55.0, 3.66,-79.3,247.0, 17.6,       12307,    4.5, 188.80,-33.668084,154.722059,-55.0,   78.9,                  
        2629,    12312, 188.66,-54.9, 3.63,-79.3,247.4, 17.5,       12312,    4.5, 188.66,-33.668028,154.722221,-54.9,   79.1,                  
        2630,    12316, 188.53,-54.8, 3.60,-79.3,247.8, 17.4,       12316,    4.5, 188.53,-33.667973,154.722383,-54.8,   79.4,                  
        2631,    12320, 188.40,-54.7, 3.57,-79.3,248.2, 17.3,       12321,    4.4, 188.40,-33.667919,154.722542,-54.7,   79.5,                  
        2632,    12325, 188.28,-54.7, 3.53,-79.3,248.7, 17.3,       12325,    4.3, 188.28,-33.667866,154.722702,-54.7,   79.7,                  
        2633,    12329, 188.15,-54.7, 3.50,-79.4,249.1, 17.2,       12329,    4.3, 188.15,-33.667815,154.722864,-54.7,   79.8,                  
        2634,    12333, 188.03,-54.6, 3.46,-79.4,249.5, 17.2,       12333,    4.2, 188.03,-33.667763,154.723027,-54.6,   79.9,   fv             
        2635,    12337, 187.90,-54.6, 3.42,-79.5,249.9, 17.1,       12337,    4.2, 187.90,-33.667712,154.723193,-54.6,   80.0,                  
        2636,    12342, 187.78,-54.6, 3.38,-79.5,250.4, 17.1,       12342,    4.1, 187.78,-33.667661,154.723361,-54.6,   80.1,                  
        2637,    12346, 187.66,-54.5, 3.35,-79.6,250.8, 17.1,       12346,    4.1, 187.66,-33.667612,154.723533,-54.5,   80.2,                  
        2638,    12350, 187.55,-54.5, 3.30,-79.6,251.2, 17.1,       12350,    4.1, 187.55,-33.667563,154.723710,-54.5,   80.4,                  
        2639,    12354, 187.42,-54.5, 3.24,-79.7,251.6, 17.1,       12354,    4.2, 187.42,-33.667513,154.723889,-54.5,   80.5,                  
        2640,    12358, 187.29,-54.4, 3.18,-79.8,252.1, 17.1,       12358,    4.4, 187.29,-33.667461,154.724069,-54.4,   80.6,T                 
        2641,    12363, 187.16,-54.4, 3.13,-79.9,252.5, 17.2,       12363,    4.7, 187.16,-33.667410,154.724249,-54.4,   80.7,                  
        2642,    12368, 187.01,-54.4, 3.09,-80.0,252.9, 17.2,       12368,    4.8, 187.01,-33.667363,154.724430,-54.4,   80.8,                  
        2643,    12372, 186.87,-54.4, 3.06,-80.1,253.4, 17.2,       12373,    4.7, 186.87,-33.667321,154.724610,-54.4,   80.9,                  
        2644,    12377, 186.75,-54.4, 3.02,-80.1,253.8, 17.3,       12377,    4.5, 186.75,-33.667282,154.724788,-54.4,   80.9,                  
        2645,    12381, 186.62,-54.4, 2.99,-80.2,254.2, 17.3,       12381,    4.4, 186.62,-33.667243,154.724965,-54.4,   81.0,                  
        2646,    12386, 186.49,-54.4, 2.94,-80.3,254.6, 17.4,       12386,    4.5, 186.49,-33.667202,154.725140,-54.4,   81.1,                  
        2647,    12391, 186.35,-54.4, 2.90,-80.4,255.1, 17.4,       12391,    4.7, 186.35,-33.667160,154.725317,-54.4,   81.2,                  
        2648,    12395, 186.21,-54.4, 2.87,-80.4,255.5, 17.5,       12395,    4.8, 186.21,-33.667119,154.725496,-54.4,   81.3,                  
        2649,    12400, 186.07,-54.4, 2.85,-80.5,255.9, 17.6,       12400,    4.7, 186.07,-33.667081,154.725678,-54.4,   81.3,                  
        2650,    12405, 185.94,-54.4, 2.84,-80.5,256.3, 17.6,       12405,    4.6, 185.94,-33.667045,154.725860,-54.4,   81.4,                  
        2651,    12409, 185.81,-54.4, 2.83,-80.5,256.7, 17.7,       12409,    4.4, 185.81,-33.667010,154.726043,-54.4,   81.4,                  
        2652,    12413, 185.69,-54.4, 2.84,-80.6,257.1, 17.8,       12413,    4.2, 185.69,-33.666976,154.726230,-54.4,   81.5,                  
